idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
225,1,4,2.125,-0.386577,-0.382103,0.004474,432,427,432,427
228,1,4,1.75,-0.350489,-0.345277,0.005212,269,265,269,265
229,1,4,2.0,-0.398876,-0.298876,0.1,355,266,355,266
246,1,3,1.833,-0.391864,-0.291525,0.100339,289,215,289,215
247,1,2,1.25,-0.311111,-0.311111,0.0,63,63,63,63
204,1,2,1.25,-0.380645,-0.380645,0.0,59,59,59,59
205,1,4,3.0,-0.365105,-0.263005,0.1021,565,407,565,407
214,1,6,3.0,-0.382083,-0.273125,0.108958,917,659,917,657
215,1,2,3.0,-0.37,-0.37,0.0,111,111,111,111
234,1,4,1.375,-0.356303,-0.339496,0.016807,212,202,212,202
235,1,6,2.0,-0.367925,-0.346855,0.021069,585,555,585,553
252,1,4,1.375,-0.38018,-0.38018,0.0,211,211,211,211
253,1,3,2.333,-0.390244,-0.389024,0.00122,320,319,320,319
184,1,6,2.167,-0.382825,-0.300113,0.082712,847,664,847,664
185,1,6,2.5,-0.390872,-0.334196,0.056676,719,615,718,614
260,1,6,1.333,-0.385435,-0.352174,0.033261,452,426,447,414
261,1,6,1.833,-0.376062,-0.369884,0.006178,487,479,487,479
250,1,6,2.167,-0.388106,-0.326135,0.061972,620,521,620,521
251,1,2,2.0,-0.325,-0.325,0.0,52,52,52,52
264,1,2,1.25,-0.384466,-0.384466,0.0,99,99,99,99
265,1,3,1.667,-0.357407,-0.357407,0.0,193,193,193,193
232,1,3,1.5,-0.391525,-0.391525,0.0,231,231,231,231
233,1,4,3.0,-0.378146,-0.35894,0.019205,571,542,571,542
266,1,4,1.75,-0.305051,-0.30101,0.00404,244,241,234,231
267,1,6,1.0,-0.377928,-0.374775,0.003153,444,444,430,428
248,1,6,1.5,-0.364179,-0.3258,0.03838,434,382,430,382
249,1,3,3.0,-0.387097,-0.27871,0.108387,450,324,450,324
226,1,6,1.583,-0.376271,-0.347881,0.02839,444,414,444,412
227,1,6,2.25,-0.365325,-0.311361,0.053964,798,684,783,669
274,1,2,1.25,-0.353623,-0.353623,0.0,61,61,61,61
275,1,2,2.0,-0.338739,-0.295495,0.043243,94,82,94,82
240,1,2,3.0,-0.351807,-0.207229,0.144578,219,129,219,129
241,1,4,2.0,-0.391743,-0.365138,0.026606,427,398,427,398
256,1,4,1.875,-0.376581,-0.376581,0.0,402,402,402,402
257,1,6,1.0,-0.392965,-0.392965,0.0,398,398,394,394
270,1,2,2.5,-0.368293,-0.336585,0.031707,151,138,151,138
271,1,2,3.0,-0.35625,-0.334896,0.021354,171,180,171,169
262,1,4,1.25,-0.371892,-0.371892,0.0,179,179,175,175
263,1,3,3.0,-0.391507,-0.325478,0.06603,461,385,461,384
242,1,2,2.0,-0.352113,-0.247887,0.104225,125,88,125,88
243,1,6,2.0,-0.397354,-0.31746,0.079894,751,600,751,600
188,1,6,1.583,-0.392815,-0.239443,0.153372,675,417,672,412
189,1,6,3.0,-0.375916,-0.322251,0.053665,1077,939,1077,930
244,1,6,3.0,-0.385136,-0.284478,0.100659,1034,847,1028,795
245,1,4,1.375,-0.339535,-0.333333,0.006202,219,215,219,215
290,1,2,1.0,-0.4,-0.4,0.0,87,87,87,87
291,1,3,1.0,-0.4,-0.4,0.0,121,121,121,121
296,1,2,1.5,-0.356436,-0.316832,0.039604,90,80,90,80
297,1,3,1.167,-0.370732,-0.370732,0.0,152,152,152,152
280,1,2,2.5,-0.359788,-0.359788,0.0,170,170,170,170
281,1,4,2.0,-0.387755,-0.37449,0.013265,380,367,380,367
278,1,6,1.583,-0.376812,-0.324094,0.052717,520,484,520,463
279,1,4,1.625,-0.364158,-0.359857,0.004301,254,251,254,251
286,1,2,1.5,-0.384314,-0.368627,0.015686,147,141,147,141
287,1,6,1.75,-0.375947,-0.305682,0.070265,505,407,500,405
268,1,6,2.0,-0.373663,-0.361728,0.011934,688,668,684,663
269,1,4,1.5,-0.393916,-0.330038,0.063878,259,217,259,217
300,1,2,2.5,-0.32803,-0.32803,0.0,110,110,109,109
301,1,2,1.5,-0.312727,-0.312727,0.0,86,86,86,86
304,1,2,1.25,-0.36044,-0.36044,0.0,82,82,82,82
305,1,2,2.0,-0.383871,-0.383871,0.0,119,119,119,119
272,1,4,2.375,-0.358354,-0.263438,0.094915,370,272,370,272
273,1,4,2.0,-0.37883,-0.37883,0.0,340,340,340,340
310,1,3,1.0,-0.4,-0.4,0.0,161,161,161,161
311,1,2,1.5,-0.317647,-0.317647,0.0,54,54,54,54
308,1,3,1.0,-0.4,-0.4,0.0,139,139,139,139
309,1,6,1.75,-0.352724,-0.286576,0.066148,462,440,457,399
282,1,3,2.667,-0.376577,-0.23964,0.136937,418,266,418,266
283,1,2,1.75,-0.322078,-0.314286,0.007792,124,121,124,121
254,1,4,1.75,-0.391086,-0.38663,0.004457,351,347,351,347
255,1,6,2.333,-0.383106,-0.288075,0.095031,771,711,771,636
288,1,2,2.0,-0.374545,-0.374545,0.0,103,103,103,103
289,1,6,1.833,-0.381664,-0.334126,0.047538,562,492,562,492
298,1,2,1.0,-0.4,-0.4,0.0,84,84,84,84
299,1,2,3.0,-0.356098,-0.344715,0.011382,219,212,219,212
314,1,2,2.25,-0.213084,-0.213084,0.0,57,57,57,57
315,1,3,1.667,-0.362887,-0.348797,0.014089,264,266,264,259
320,1,4,1.0,-0.4,-0.4,0.0,204,204,204,204
321,1,4,1.0,-0.248252,-0.248252,0.0,143,143,112,112
306,1,2,3.0,-0.364103,-0.205128,0.158974,142,80,142,80
307,1,6,1.5,-0.365376,-0.319818,0.045558,401,351,401,351
284,1,4,1.625,-0.388148,-0.184691,0.203457,393,187,393,187
285,1,2,1.0,-0.4,-0.4,0.0,64,64,64,64
302,1,4,2.0,-0.372619,-0.314286,0.058333,313,264,313,264
303,1,6,1.667,-0.371373,-0.366731,0.004642,480,474,480,474
322,1,4,1.5,-0.375281,-0.332584,0.042697,167,148,167,148
323,1,2,2.0,-0.371429,-0.349206,0.022222,117,110,117,110
258,1,4,1.875,-0.335593,-0.320904,0.014689,297,291,297,287
259,1,6,1.75,-0.376341,-0.367538,0.008803,684,675,684,671
316,1,2,2.25,-0.369811,-0.244025,0.125786,147,97,147,97
317,1,2,2.25,-0.387654,-0.387654,0.0,157,157,157,157
328,1,2,1.0,-0.4,-0.4,0.0,51,51,51,51
329,1,4,2.125,-0.333875,-0.243902,0.089973,308,225,308,225
324,1,6,2.0,-0.350448,-0.268834,0.081614,396,305,393,302
325,1,6,1.0,-0.245455,-0.245455,0.0,308,308,240,240
318,1,2,2.5,-0.304444,-0.304444,0.0,137,137,137,137
319,1,3,2.0,-0.376271,-0.326554,0.049718,333,289,333,289
294,1,3,3.0,-0.349758,-0.267633,0.082126,362,277,362,277
